name,address,city,phone,website,email,rating,reviews_count,type,business_status
Coup D'Pelle Pizza,"11 Rue du Tauzin, 33000 Bordeaux",Bordeaux,09 56 05 50 22,https://coupdpellepizza.com/,,4.8,61,pizzeria,OPERATIONAL
Allô Pizza - Stéphane LAMASSE,"87 Rue Lagrange, 33000 Bordeaux",Bordeaux,06 23 74 61 62,,,3.7,81,pizzeria,OPERATIONAL
Totto,"10 Pl. du Parlement, 33000 Bordeaux",Bordeaux,05 56 44 06 37,https://www.totto-restaurant-bordeaux.fr/,,3.7,1784,restaurant,OPERATIONAL
"IT - Italian Trattoria - 40 quai Virginie Hériot, Bassins à flot, Bordeaux","40 Quai Virginie Hériot Bassins à Flot N°2, 33300 Bordeaux",Bordeaux,05 57 02 09 76,https://bookings.zenchef.com/results?rid=360689&pid=instagram,u003edpd@drinksandco.com; dcp@buffalo-grill.fr; dpd@drinksandco.com; it.bordeaux.contact@gmail.com,4,1393,italien,OPERATIONAL
Pizzeria Saint-Bruno,"49 Rue Brizard, 33000 Bordeaux",Bordeaux,06 46 63 60 89,,,4.8,62,pizzeria,OPERATIONAL
Peppone,"31 Cr Georges Clemenceau, 33000 Bordeaux",Bordeaux,05 56 44 91 05,https://groupe-peppone.fr/,,4.2,1437,restaurant,OPERATIONAL
IT - Italian Trattoria Bordeaux St Rémi,"69 Rue Saint-Rémi, 33000 Bordeaux",Bordeaux,05 57 83 29 02,https://restaurants.it-trattoria.fr/bordeaux-saint-remi/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4,3510,italien,OPERATIONAL
Trattoria Da Bartolo,"24 Rue Jenny Lepreux, 33000 Bordeaux",Bordeaux,05 33 05 71 29,,,3.9,267,italien,OPERATIONAL
Pizza pazza,"64 Cr Pasteur, 33000 Bordeaux",Bordeaux,07 49 89 89 92,,,4.8,114,pizzeria,OPERATIONAL
Mama Restaurant Bordeaux,"19 Rue Poquelin Molière, 33000 Bordeaux",Bordeaux,05 57 30 45 36,https://fr.mamashelter.com/bordeaux/restaurants?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps,rennes@mamashelter.com; lille@mamashelter.com; resa1@mamashelter.com; alexia.engelhard@mamashelter.com; lisamarie.vincent@mamashelter.com; events.lyon@mamashelter.com; events.toulouse@mamashelter.com; marseille@mamashelter.com; tanja.cujic@mamashelter.com; events.rennes@mamashelter.com; events.pariswest@mamashelter.com; prague@mamashelter.com; alexandre.turquia@mamashelter.com; events.nice@mamashelter.com; monika.kollarova@mamashelter.com; contact@mamashelter.com; toulouse@mamashelter.com; legal@ennismore.com; food.marseille@mamashelter.com; food.luxembourg@mamashelter.com; events.prague@mamashelter.com; food.toulouse@mamashelter.com; food.zurich@mamashelter.com; china.dataprivacy.team@accor.com; food.bordeaux@mamashelter.com; events.pariseast@mamashelter.com; events.marseille@mamashelter.com; food.roma@mamashelter.com; food.pariseast@mamashelter.com; nice@mamashelter.com; events.dijon@mamashelter.com; johann.brossard@mamashelter.com; food.nice@mamashelter.com; food.lille@mamashelter.com; food.pariswest@mamashelter.com; dijon@mamashelter.com; lyon@mamashelter.com; reception.bordeaux@mamashelter.com; food.parisladefense@mamashelter.com; food.lyon@mamashelter.com; luke.bodenschatz@mamashelter.com; bordeaux@mamashelter.com; food.dijon@mamashelter.com; events.belgrade@mamashelter.com; events.parisladefense@mamashelter.com; belgrade@mamashelter.com; paris@mamashelter.com; events.bordeaux@mamashelter.com; pariswest@mamashelter.com; events.roma@mamashelter.com; mama-shelter-lisboa@hivr.solutions; events.lille@mamashelter.com; events.dubai@mamashelter.com; events.zurich@mamashelter.com; privacy.au@accor.com; food.belgrade@mamashelter.com; food.rennes@mamashelter.com; data@ennismore.com; luxembourg@mamashelter.com; food.prague@mamashelter.com; parisladefense@mamashelter.com; events.luxembourg@mamashelter.com; food.lisboa@mamashelter.com,4.7,1600,restaurant,OPERATIONAL
CHEZ MAXIME,"197 Av. Louis Barthou, 33200 Bordeaux",Bordeaux,05 56 42 52 10,,,4.8,246,restaurant,OPERATIONAL
Le Bistro Rigoletto,"18 Rue Parlement Sainte-Catherine, 33000 Bordeaux",Bordeaux,05 56 51 76 40,https://www.facebook.com/profile.php?id=100090542111837,,4.3,940,brasserie,OPERATIONAL
Don Peppo,"100Bis Bd Albert 1er, 33000 Bordeaux",Bordeaux,05 56 92 80 00,,,4.6,135,restaurant,OPERATIONAL
Bordeaux Parme,"3 Rue Eugène Ténot, 33800 Bordeaux",Bordeaux,05 56 94 05 76,,,4.4,148,restaurant,OPERATIONAL
Pizza Capri,"84 Rue du Pas-Saint-Georges, 33000 Bordeaux",Bordeaux,09 85 05 73 59,https://www.pizza-capri.fr/,bonjour@pizzacapri.fr; bonjour@kaiman.fr,4.2,125,pizzeria,OPERATIONAL
AUGUSTO PIZZA,"40 Rue de Belfort, 33000 Bordeaux",Bordeaux,05 57 67 92 32,https://augusto-pizza.fr/?utm_source=GoogleMybusiness&utm_medium=Bouton_GoogleMyBusiness&utm_campaign=Trafic_GoogleMyBusiness,contact@augusto-pizza.fr; contact@fourmizz.fr; commandes@davant-france.com,4.7,483,pizzeria,OPERATIONAL
Les Délices de Vérone Pizzeria,"2 Rue Tustal, 33000 Bordeaux",Bordeaux,05 56 81 55 02,,,4.4,222,pizzeria,OPERATIONAL
La Roma Pizza - Bordeaux,"84 Bd du Président Wilson, 33000 Bordeaux",Bordeaux,09 81 64 35 06,https://www.ubereats.com/fr/store/la-roma-pizza-bordeaux/yHKmgSeoW32tech5rHqhAA?diningMode=DELIVERY&sc=SEARCH_SUGGESTION,ritaladil380@gmail.com; vigueur.%5cnritaladil380@gmail.com,4.3,12,pizzeria,OPERATIONAL
Pizza del Passato Caudéran 7J/7,"249 Av. Louis Barthou, 33200 Bordeaux",Bordeaux,05 57 22 79 03,https://pizzadelpassato.fr/,bonjour@le-site-francais.fr; contact@pizzadelpassato.fr,4.8,493,pizzeria,OPERATIONAL
Di Lovali,"8 Cr d'Albret, 33000 Bordeaux",Bordeaux,05 56 44 50 48,https://di-lovali.fr/,contact@di-lovali.fr; contact@dilovali.fr,4.8,112,restaurant,OPERATIONAL
foodies pizza au feu de bois,"41a Cr de la Marne, 33800 Bordeaux",Bordeaux,09 73 23 06 00,https://foodies-pizza-bordeaux.eatbu.com/,sellimi94@hotmail.fr,4.5,121,pizzeria,OPERATIONAL
La Pizza des Gourmets,"336 Av. du Maréchal de Lattre de Tassigny, 33200 Bordeaux",Bordeaux,05 56 17 04 37,https://lapizzadesgourmets.fr/,,4.5,182,pizzeria,OPERATIONAL
Pizza Enzo Bordeaux,"286 Cr Balguerie Stuttenberg, 33300 Bordeaux",Bordeaux,05 56 10 77 77,https://pizzaenzo.com/,hello@centralapp.com; pizzaenzo.bx@gmail.com,4.2,377,pizzeria,OPERATIONAL
SANTINI,"32 Cr du Chapeau-Rouge, 33000 Bordeaux",Bordeaux,05 56 81 65 16,,,4,1149,restaurant,OPERATIONAL
Sushi Delivery Bordeaux,"28 Cr Pasteur, 33000 Bordeaux",Bordeaux,06 32 49 36 79,https://sushi-delivery59.fr/,,4.6,21,japonais,OPERATIONAL
Chicken City Bordeaux - Livraison de Nuit,"125 bis Cr Victor Hugo, 33000 Bordeaux",Bordeaux,06 17 46 54 09,https://chicken33.com/,contact@chicken-city.com,2.7,41,chicken,OPERATIONAL
Black & White Burger Bordeaux,"16 Rue Claude Bonnier, 33000 Bordeaux",Bordeaux,05 56 47 55 08,https://restaurants.bnwburger.com/burger-bordeaux-meriadeck/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.8,7941,burger,OPERATIONAL
Lucie Ultra Frais - Tourny,"64 All. de Tourny, 33000 Bordeaux",Bordeaux,06 85 52 08 32,https://lucie-ultrafrais.fr/,contact@comsud.fr; allo@lucie-ultrafrais.fr; email@mail.com,4.1,65,restaurant,OPERATIONAL
Krousty Sabaidi - Bordeaux Victoire,"33 Rue des Augustins, 33000 Bordeaux",Bordeaux,05 47 30 69 04,https://restaurants.kroustyresto.fr/thai-bordeaux-victoire/,,4.4,1046,restaurant,OPERATIONAL
fat bowl burger bordeaux,"7 Rue Élie Gintrac, 33000 Bordeaux",Bordeaux,06 67 08 71 24,,,1.5,18,burger,OPERATIONAL
La Fancy,"117 Cr de la Marne, 33800 Bordeaux",Bordeaux,07 80 11 74 98,,,4.4,135,restaurant,OPERATIONAL
Best Eat Bordeaux | Restaurant Halal,"39 Cr d'Alsace-et-Lorraine, 33000 Bordeaux",Bordeaux,06 34 67 88 40,https://besteatbordeaux.com/,,4.6,102,oriental,OPERATIONAL
Bunami,"13 Rue des Trois-Conils, 33000 Bordeaux",Bordeaux,05 56 52 88 37,https://www.bunami.fr/,lebunami@gmail.com,4.8,532,restaurant,OPERATIONAL
Le D,"21 Quai de Bacalan, 33000 Bordeaux",Bordeaux,06 15 35 47 07,https://wiicmenu-qrcode.com/app/restaurantWebSite.php?resto=1574,,4.9,161,restaurant,OPERATIONAL
Hans Snackbar,"254 Rue Sainte-Catherine, 33000 Bordeaux",Bordeaux,,https://hanssnackbar.fr/,contactchezhans@gmail.com,4.9,1313,snack,OPERATIONAL
Reservoir dogs food,"1 Rue Albert de Mun, 33000 Bordeaux",Bordeaux,06 20 86 74 67,http://www.instagram.com/reservoirdogsfood,,4.3,11,restaurant,OPERATIONAL
Smash Smash Bordeaux (Sainte-Catherine),"277 Rue Sainte-Catherine, 33000 Bordeaux",Bordeaux,09 71 25 51 15,https://smashsmash.com/,contact@smashsmash.com,4.7,639,restaurant,OPERATIONAL
OAKBERRY AÇAI | BORDEAUX,"25 Rue Saint-Rémi, 33000 Bordeaux",Bordeaux,,https://www.oakberry.com/en-FR,oakhebraicario@gmail.com; oakberrysbc@gmail.com; lupe.oakberry@gmail.com; oaktopcenter@gmail.com; oaksoberanemao@gmail.com; galeria.jardins@oakberry.com; oakpaz@gmail.com; alliance.jardins@oakberry.com; oakberrymais@gmail.com; oakbarreiro@gmail.com; jd.marajoara@oakberry.com; petrosaraujo06@hotmail.com; info@snowbankbrands.com; oakberry@figueiras868.com; oakberryitu@gmail.com; contato@oaksaojose.com.br; oak.barrash@gmail.com; oakberry.metropolitano@gmail.com; barragarden.oak@gmail.com; pontao.dolagosul@oakberry.com; glaucia.bicalho@bol.com; peru@oakberry.com; trabalheconosco@oakberry.com; oakberrysinop@gmail.com; oakberry.itba@gmail.com; container.vilasuzana@oakberry.com; oakberryvilamariana@gmail.com; contato@snaccoffee.com.br; contato.phas.acai@gmail.com; contato@oakberry.com; oakberryjdsaocaetano@gmail.com; oakberry.bvs@gmail.com; berrini@oakberry.com; praca.pordosol@oakberry.com; oakberrytocantins@gmail.com; rua.dospinheiros@oakberry.com; oakberryelaine@gmail.com; fazenda.boavista@oakberry.com; lgduarte@live.com; oakjuazeiroba@gmail.com; mkt.europa@oakberry.com; zahie99@gmail.com; oakberryaracaju@gmail.com; oakberryiateclube@gmail.com; colporto.valinhos@oakberry.com; oakberry.mooca@caltmo.com.br; shopping.cidadesp@oakberry.com; oakberry.brickell@gmail.com; renatapavani2112@gmail.com; patio.paulista@oakberry.com; oakberryggn@gmail.com; shopping.marketplace@oakberry.com; oakberrycascavel@hotmail.com; oakberry.ilhapura@gmail.com; chacara.klabin@oakberry.com; oaknovafriburgo@gmail.com; oak.cidadejardim@gmail.com; oakberrymachadokarl@gmail.com; oak.vargem@gmail.com; oakberrycajubauberlandia@gmail.com; contato@obesperia.com.br; shopping.eldorado@oakberry.com; salata@ualberta.ca; oak.jfalameda@gmail.com; oakalamedasantos@gmail.com; shopping.ibirapuera@oakberry.com; faria.lima@oakberry.com; oakhipica@gmail.com; oakberrymc@gmail.com; capybaraventures.ltd@gmail.com; oakgaleriaitaim@gmail.com; oakberrybps@gmail.com; colporto.panamby@oakberry.com; oakjardim@gmail.com; oakberryitajai@gmail.com; bbml.oakberry@gmail.com; braz.leme@oakberry.com; oaknamerica@gmail.com; oakberry@groupnogueira.com.br; ares.oakberry@gmail.com; oakberry.meridian@gmail.com; contactusa@oakberry.com; shopping.tambore@oakberry.com; oakberrylajeado@gmail.com; colporto.morumbi@oakberry.com; oakberry.itaipu@gmail.com; oakshoppingmuller@gmail.com; oakpatiosabia@gmail.com; brascan@oakberry.com; shopping.morumbi@oakberry.com; oakbarreiras@gmail.com; oakberry.corporatesrj@gmail.com; ribeiraoak@gmail.com; financeiro@gruponandina.com.br; oakberry.icarai@gmail.com; oakberrycentralparkcotia@gmail.com; oak.baraldi@gmail.com; avbrasil530@gmail.com; conde.deitu@oakberry.com; oakberryilhamall@gmail.com; bandeira.paulista@oakberry.com; oakberry.wh@gmail.com; oakberryacai.patiovinhedos@gmail.com; patio.higienopolis@oakberry.com; park.shoppingsc@oakberry.com; oakberryalamedasantos@gmail.com; oakberry1conselheirolafaiete@gmail.com; oakrio.adm@gmail.com; oakberry.larchmont@gmail.com; sumare@oakberry.com; patio.malzoni@oakberry.com; asteca.voolivre@gmail.com; oak.americasshopping@gmail.com; venancio.shopping@oakberry.com; paralegal@imagemcontabilidade.com.br; bbml.vd@gmail.com; oakberrykplatz@gmail.com; shopping.analiafranco@oakberry.com; contact@oakberrykorea.com; panoramafsi@outlook.com; granja.viana@oakberry.com; oakpiracicaba@outlook.com.br; oakberrybt@gmail.com; alpha.sigma@oakberry.com; oakberry.villalobos@gmail.com; oakberry.torres@gmail.com; joao.cachoeira@oakberry.com; shopping.cidadejardim@oakberry.com; oakberry.patioguedala@gmail.com; oakberryriodasostras@gmail.com; oakberryatalaia@gmail.com; ddmoakalimentos@gmail.com; comercialbyboak@gmail.com; atibaiaoakberry@gmail.com; oakberrypatos@gmail.com; oakmandala@gmail.com; losrarara2023@gmail.com; oakberrypostozedaspedras@gmail.com; r77levy@gmail.com; supershopping.osasco@oakberry.com; hr@oakberry.com; afonso.braz@oakberry.com,4.9,138,restaurant,OPERATIONAL
Big Fernand,"5 Rue Guiraude, 33000 Bordeaux",Bordeaux,05 56 30 73 77,https://restaurants.bigfernand.com/bordeaux-sainte-catherine/?utm_campaign=Provenance+Google&utm_medium=Clic&utm_source=Lien-SiteWeb-Google,01-illu-mangez-leger@3x.png; 01-illu-hamburges@3x-150x150.png; 01-illu-hamburges@3x.png; 01-illu-mangez-leger@3x-300x300.png; 01-illu-mangez-leger@3x-150x150.png; 01-illu-hamburges@3x-300x300.png,4.5,3460,restaurant,OPERATIONAL
Jup Jup,"10 Rue des Augustins, 33000 Bordeaux",Bordeaux,05 54 69 64 63,http://www.jupjup.fr/,contact@jupjup.fr,4.7,245,restaurant,OPERATIONAL
MOTHAIBAYO street food,"23 Rue Saint-Rémi, 33000 Bordeaux",Bordeaux,,http://www.mothaibayo.net/,,4.9,175,thai,OPERATIONAL
Chez L’ancien Bordeaux,"14 All. Serr, 33100 Bordeaux",Bordeaux,06 52 11 98 39,,,4.5,157,restaurant,OPERATIONAL
COSYTACOS,"6 Rue Castelnau d'Auros, 33000 Bordeaux",Bordeaux,05 54 52 30 82,https://cosytacos.fr/,contact@cosytacos.fr; direction@cosytacos.fr; info@linkseo.fr,4.5,1230,tacos,OPERATIONAL
Canard Street Bordeaux,"58 Rue Saint-Rémi, 33000 Bordeaux",Bordeaux,09 74 64 15 42,http://www.canard-street.fr/,nicolas@canard-street.fr; clairegautier1809@gmail.com; 123@canard-street.com,4.5,1940,restaurant,OPERATIONAL
ULTIMATE FAST FOOD,"174 Cr de l'Yser, 33800 Bordeaux",Bordeaux,09 51 17 55 74,,,4.4,444,fast-food,OPERATIONAL
Les Burgers de Papa,"Auchan, 1 Av. des 40 Journaux, 33300 Bordeaux",Bordeaux,05 56 29 89 01,https://restaurants.lesburgersdepapa.fr/bordeaux/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.6,5594,burger,OPERATIONAL
KF BURGER (Bordeaux),"7 Cr de la Somme, 33800 Bordeaux",Bordeaux,,,,4.6,534,burger,OPERATIONAL
Rimon,"10 Cr d'Albret, 33000 Bordeaux",Bordeaux,05 56 81 41 36,https://www.rimon-restaurant.fr/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; contact@rimon-restaurant.fr,4.5,331,restaurant,OPERATIONAL
BAO.B - Bao Burger Bordeaux 🍔,"43 Rue de Cheverus, 33000 Bordeaux",Bordeaux,09 81 86 43 43,https://www.bao-b.fr/,,4.7,456,burger,OPERATIONAL
O'DWICH,"319 Av. Thiers, 33100 Bordeaux",Bordeaux,05 35 38 44 20,https://www.odwichbordeaux.fr/,,4.4,153,restaurant,OPERATIONAL
La Liégeoise - Bordeaux Ste Catherine,"129 Bis Rue Sainte-Catherine, 33000 Bordeaux",Bordeaux,09 87 09 32 87,http://www.laliegeoise.fr/,,4.3,229,restaurant,OPERATIONAL
My Little Warung Bordeaux,"35 Rue des Augustins, 33000 Bordeaux",Bordeaux,05 56 72 96 37,https://mylittlewarung.belorder.com/order/pickUp/67ceafcffc7b850012f9843b?,,4.6,669,restaurant,OPERATIONAL
Les burgers de Colette - Bordeaux Les Chartrons,"23 Cr Portal, 33000 Bordeaux",Bordeaux,05 56 48 11 78,https://www.lesburgersdecolette.fr/restaurants/bordeaux-chartrons?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website%E2%81%A0,chris@colette-developpement.fr; tatie@colette-developpement.fr; contact@webflow.fr,4.6,909,burger,OPERATIONAL
Mitch's sandwichs,"22 Pl. Gambetta, 33000 Bordeaux",Bordeaux,05 33 89 06 22,https://www.mitchs.fr/,,4.7,810,restaurant,OPERATIONAL
La Fabrique,"4 Rue Georges Bonnac, 33000 Bordeaux",Bordeaux,,,,5,1,restaurant,OPERATIONAL
Nobi Nobi Bordeaux Victoire,"262 Rue Sainte-Catherine, 33000 Bordeaux",Bordeaux,09 60 43 69 14,https://www.nobinobi-streetfood.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; contact@nobinobi-restaurant.fr; 6117f2172a744ef3913942830d472a2c@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; c5095236fd2e4b8fae9ed6d73cdd81a3@sentry.wixpress.com; e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; 1689329078444118ba5ee5234e87bd81@sentry.wixpress.com; b4928a7ca6b9454192554f7a3911fd68@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; d44fb01cd7e74726be3bf46f5e32f60e@sentry.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; 0c52cb89aa4d4154857a1584b6701db6@sentry.wixpress.com,4.1,2973,restaurant,OPERATIONAL
Les Burgers de Colette - La Victoire,"276 Rue Sainte-Catherine, 33000 Bordeaux",Bordeaux,05 57 67 97 32,http://www.lesburgersdecolette.fr/,chris@colette-developpement.fr; tatie@colette-developpement.fr; contact@webflow.fr,4.4,1900,burger,OPERATIONAL
Focaccia NOVETTINO - Bordeaux,"12 Pl. des Grands Hommes, 33000 Bordeaux",Bordeaux,05 57 99 47 12,https://novettino.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com,4.9,405,restaurant,OPERATIONAL
Midnight Burger33,"Allées d'Orléans, 33000 Bordeaux",Bordeaux,06 61 65 11 36,https://delicity.com/midnight-burger-33-bordeaux,,3.7,3,burger,OPERATIONAL
La Liégeoise foodtruck bordeaux,"46 Rue Vital Carles, 33000 Bordeaux",Bordeaux,06 65 18 24 06,https://laliegeoise.fr/privatisation,,5,44,food-truck,OPERATIONAL
L'espresso Snack,"331 Cr de la Marne, 33800 Bordeaux",Bordeaux,,,,3.6,50,snack,OPERATIONAL
Snack AUCHAN-LAC,33300 Bordeaux,Bordeaux,,,,4.3,8,snack,OPERATIONAL
Bordeaux,"N° 1 quartiers bordeuaux Hospital Mohammed 5, Safi 46000, Maroc",Bordeaux,06 07 49 13 49,,,3.4,425,restaurant,OPERATIONAL
Black Iris,"12 Rue des Augustins, 33000 Bordeaux",Bordeaux,09 83 80 03 71,https://wiicmenu-qrcode.com/app/offre.php?r=1718&q=1,,4.5,147,restaurant,OPERATIONAL
Glut,"66 Rue Barreyre, 33300 Bordeaux",Bordeaux,07 69 80 16 12,https://delicity.com/glut-bordeaux,,5,95,restaurant,OPERATIONAL
SNACK BODRUM,"66 Rue Bonnefin, 33100 Bordeaux",Bordeaux,06 25 95 10 75,http://www.facebook.com/pages/kebab-SNACK-BODRUM/288932194471279,,4.3,239,snack,OPERATIONAL
Chez Memo,"21 Cr Victor Hugo, 33000 Bordeaux",Bordeaux,06 52 46 13 86,,,4.4,330,restaurant,OPERATIONAL
Elit Doner Kebab,"273 Rue Sainte-Catherine, 33000 Bordeaux",Bordeaux,05 35 38 71 61,,,4,357,kebab,OPERATIONAL
Tenka,"32 Rue Gaspard Philippe, 33800 Bordeaux",Bordeaux,05 40 05 34 68,https://tenka-bordeaux.eatbu.com/,hedi_15@live.fr,4.1,264,restaurant,OPERATIONAL
paus'k,"14 Rue Saige, 33000 Bordeaux",Bordeaux,06 32 62 23 74,http://www.pausk.com/,contact@pausk.com,4.1,54,restaurant,OPERATIONAL
Stop-In,"28 Rue du Palais Gallien, 33000 Bordeaux",Bordeaux,,,,3.7,200,restaurant,OPERATIONAL
Le Kiosque,"Pl. Saint-Projet, 33000 Bordeaux",Bordeaux,,,,4.3,85,restaurant,OPERATIONAL
Le Gourmand,"46 Quai de Bacalan, 33300 Bordeaux",Bordeaux,05 56 04 37 50,,,3.7,112,restaurant,OPERATIONAL
le Gambetta kebab,"10 Rue du Palais Gallien, 33000 Bordeaux",Bordeaux,05 56 30 16 25,,,3.7,476,kebab,OPERATIONAL
Green poke,"8 Rue Fernand Philippart, 33000 Bordeaux",Bordeaux,09 85 06 99 88,,,4.8,148,poke-bowl,OPERATIONAL
WOOF GAMBETTA,"17 Rue Georges Bonnac, 33000 Bordeaux",Bordeaux,05 56 90 08 65,http://linktr.ee/woofhotdog,bonjour@woofhotdog.com,4.1,380,restaurant,OPERATIONAL
Cocolab Fusion,"1 Rue Mathieu, 33000 Bordeaux",Bordeaux,,,,4.7,26,restaurant,OPERATIONAL
Les Burgers de Colette - Grand Théâtre,"10 Rue Piliers de Tutelle, 33000 Bordeaux",Bordeaux,05 56 30 76 59,https://lesburgersdecolette.fr/,chris@colette-developpement.fr; tatie@colette-developpement.fr; contact@webflow.fr,4.6,779,burger,OPERATIONAL
Ô’MIAM,"208 Cr de la Marne, 33800 Bordeaux",Bordeaux,07 65 71 40 96,,,4.2,66,restaurant,OPERATIONAL
Chez Coluche,"40 Rue du Pas-Saint-Georges, 33000 Bordeaux",Bordeaux,06 61 11 80 68,,,3.2,1535,restaurant,OPERATIONAL
HFC,"13 Cr de l'Yser, 33000 Bordeaux",Bordeaux,,https://www.hfc-restaurant.com/,,3.9,703,restaurant,OPERATIONAL
La Cabane du Parc,"V93X+85, 33200 Bordeaux",Bordeaux,,https://www.instagram.com/la_cabane_du_parc_bordelais?igsh=MWNqbDh4c3I0YXdwNQ==,,4.5,103,restaurant,OPERATIONAL
EZZAHRA,"236 Cr de la Marne, 33800 Bordeaux",Bordeaux,05 56 92 91 18,,,4,141,restaurant,OPERATIONAL
Fabrique by Oliver,"70 Rue Fondaudège, 33000 Bordeaux",Bordeaux,07 86 87 90 35,https://www.by-oliver.fr/fabrique/,brunooliverconsultant@gmail.com,4.7,207,restaurant,OPERATIONAL
CHEESE NAAN TACOS,"1 Cr Pasteur, 33000 Bordeaux",Bordeaux,06 58 11 66 45,,,4.8,48,tacos,OPERATIONAL
Cosy Tacos St Catherine,"278 Rue Sainte-Catherine, 33000 Bordeaux",Bordeaux,09 56 82 75 00,https://cosytacos.fr/,contact@cosytacos.fr; direction@cosytacos.fr; info@linkseo.fr,4.8,52,tacos,OPERATIONAL
New School Tacos - Bordeaux Wilson,"392 Bd du Président Wilson, 33000 Bordeaux",Bordeaux,05 56 81 88 29,https://www.newschooltacos.fr/,gestion@newschooltacos.fr,4.5,655,tacos,OPERATIONAL
Chicken cheese Bordeaux,"55 Cr Marechal Gallieni, 33000 Bordeaux",Bordeaux,09 82 59 63 52,,,4.8,73,chicken,OPERATIONAL
TACOS & CHILLS,"179 Rue de Bègles, 33800 Bordeaux",Bordeaux,09 83 38 12 61,http://tacos-chills.eatbu.com/,slbentreprise33@gmail.com,4.8,386,tacos,OPERATIONAL
Cosy Tacos Bègles,"10 Rue de la Belle Rose, 33130 Bègles",Bordeaux,05 56 20 63 55,https://cosytacos.fr/,contact@cosytacos.fr; direction@cosytacos.fr; info@linkseo.fr,4.7,839,tacos,OPERATIONAL
Famous,"32 Cr de la Somme, 33800 Bordeaux",Bordeaux,,,,5,8,restaurant,OPERATIONAL
New School Tacos - Cenon,"76 Av. Jean Jaurès, 33150 Cenon",Bordeaux,05 57 61 12 73,https://www.newschooltacos.fr/votre-restaurant-new-school-tacos-a-bordeaux-rive-droite.php?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,,4.4,3157,tacos,OPERATIONAL
Tacos Avenue,"121 Cr Victor Hugo, 33000 Bordeaux",Bordeaux,,https://restaurants.tacos-avenue.com/tacos-bordeaux-victor-hugo/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,tacos.avenue@gmail.com,4.3,84,tacos,OPERATIONAL
Bibibap,"46 Rue du Pas-Saint-Georges, 33000 Bordeaux",Bordeaux,09 50 68 85 65,http://bibibap.fr/,,4.5,2287,restaurant,OPERATIONAL
